Record ID;Nom de la prestation;Associated Company;Nom de domaine;Marques;Associated Company IDs
3866049755;Pack Access : linstitutbycs.fr;L'institut by CS Haubourdin;linstitutbycs.fr;;10477978844
3863218934;Pack Standard : pharmacie-floury-prignac.com;Pharmacie Floury;pharmacie-floury-prignac.com;"<ul><li>Aromathérapie : <span style=""color: #93c47d;"">Pranarom</span>,</li><li>Homéopathie :&nbsp; <span style=""color: #93c47d;"">Boiron</span></li><li>Phytothérapie : <span style=""color: #69a84f;"">sidn</span></li><li>Micronutrition : &nbsp;<span style=""color: #93c47d;"">pilege</span></li><li>Matériel Médical : oxypharma &amp; madouest</li><li>Orthopédie : <span style=""color: #93c47d;"">donjoy</span></li><li>Contention : &nbsp;radiante innothera</li><li>Produits vétérinaires : <span style=""color: #93c47d;"">biocanina</span></li><li>Parapharmacie :<span style=""color: #93c47d;""> Roche Posay</span>, <span style=""color: #93c47d;"">SVR, Caudalie, La rosée</span>, <span style=""color: #93c47d;"">furterer</span>, <span style=""color: #93c47d;"">même</span>, <span style=""color: #93c47d;"">MKL</span>&nbsp;</li><li>Hygiène intime : <span style=""color: #93c47d;"">Saforelle</span>, Saugella,&nbsp;</li><li>Soins : <span style=""color: #93c47d;"">3M</span>, <span style=""color: #93c47d;"">Cooper</span>,&nbsp;</li><li>Hygiène bucco-dentaire : <span style=""color: #93c47d;"">Inava</span>, Gum, <span style=""color: #93c47d;"">Oral B, Parodontax, <span style=""color: #000000;"">Elmex</span>, Meridol</span>, Sensodyne,&nbsp;</li><li>Incontinence : <span style=""color: #93c47d;"">Hartmann</span></li><li>Compléments alimentaires : &nbsp;Délical</li><li>Produits Solaires :&nbsp; Roche Posay, daylong</li><li>Produits bébé : <span style=""color: #93c47d;"">Mam, mustela</span></li></ul><p>A supprimer : <br>Anaca3, Léa Nature, Aboca, Santis, 3 chêne, Pranarom, Herbalgem, B concept Nutri, Venoflex, Thuasne, D Medica, Bayer, Clément Thékan, Gallia, Picot, Novalac, Pédiakid, Capri Care, Urgo, School, Poderm, Akileine, Arthrodont, Fluocaril, BuccoTherm, Elgydium, Homeodent, Fixodent, Alodont, Eludril, Intima, Hydralin, Clearblue, Durex, Laboratoire Marque Verte, Panda Tea, Pukka.</p><p>A ajouter :&nbsp;<br>Oxypharma et Madouest<br>Radiante et Innothera<br>Saugella&nbsp;<br>Gum, elmex et Sensodyne<br>Délical<br>Daylong</p>";8171981023
3862962661;Pack Standard : pharmacie-du-stade-bruges.com;Pharmacie Du Stade - Bruges;pharmacie-du-stade-bruges.com;<p>- aromathérapie: Phytosun, naturactive, SOS Aroma, olioseptil -Phytotherapie: forte pharma, santarome, pediakid, naturactive, mediflor, bio nutrisanté - homéopathie: Boiron, lehning -parapharmacie: avene, la roche posay, Eucerin, Klorane, Nuxe, BioNuxe, caudalie, garancia, bioderma, Sanoflore, Innoxa, alvadiem, sholl, urgo, comptoir du bain, vitry, cicabiafine, oral B, elancyl, roger cavailles - laits bébé: novalac, guigoz, gallia, physiolac bio, modilac - produits bebe: bledina, avent, mustela, klorane, bebisol, luc et lea, bioderma -Produits vétérinaires: clement tekan, biocanina, bayer - Incontinence: tena - Micronutrition: granions, nutrisanté - Hygiène intime: saforelle, hydralin, roger cavailles, saugella, myleuca, intima</p>;8172010992
3862741704;Pack Access : pharmacie-peda-annet-sur-marne.fr;Pharmacie Peda;pharmacie-peda-annet-sur-marne.fr;"<div>Parapharmacie :</div><div>Caudalie</div><div>Nuxe</div><div>Garancia</div><div>Lierac</div><div>Erborian</div><div>Aderma</div><div>Avene</div><div>Bioderma</div><div>Ducray</div><div>La roche posay</div><div>Roger et Gallet</div><div>Les secrets de Loly</div><div>MKL</div><div>Mustela</div><div>Bi oil</div><div>&nbsp;</div><div>Ortho :</div><div>Donjoy</div><div>Thuasne</div><div>Gibaud</div><div>Orliman</div><div>Sigvaris</div><div>&nbsp;</div><div>Aromathérapie :</div><div>Puressentiel</div><div>&nbsp;</div><div>Phytothérapie :</div><div>Activa</div><div>Arko pharma</div><div>Les 3 Chenes</div><div>Abocca</div><div>Nutreov</div><div>Pileje</div><div>Bayer</div><div>Procter et Gamble</div><div>Sanofi</div><div>CBD</div><div>&nbsp;</div><div>Homéopathie :</div><div>Boiron</div><div>&nbsp;</div><div>Micro nutrition :</div><div>Granion ea pharma</div><div>Vitavea</div>";10802417349
3851907545;Pack Premium : pharmacie-du-coeur-de-ville.com;Pharmacie du Coeur de Ville (Saint-Barthélemy-d'Anjou);pharmacie-du-coeur-de-ville.com;"<div>Matériel médical : Madouest, Hartmann</div><div>Orthopédie : Orliman Donjoy</div><div>Contention : Radiante Innothéra Sigvaris</div><div>Podologie : Gibaud</div><div>Produits vétérinaires : Clément Thékan</div><div>Dermatologie : La Roche Posay</div><div>              Avene</div><div>              Uriage</div><div>              Cerave</div><div>              A-Derma</div><div>              Ducray</div><div>              Dexeryl</div><div>              Eau précieuse</div><div>Cosmétologie: Eucerin</div><div>            &nbsp; &nbsp;Vichy</div><div>            &nbsp; &nbsp; Mavala</div><div>              Roger Gallet</div><div>              Caudalie</div><div>              La Rosée</div><div>            &nbsp; &nbsp; Unifarco</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;      Weleda</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; MKL</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Comptoir du bain</div><div>&nbsp;</div><div>Capillaire :&nbsp; &nbsp;Klorane</div><div>          Furterer   </div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Luxeol</div><div>          Forcapil</div><div>&nbsp;</div><div>Bébé : Gallia&nbsp;</div><div>      Physiologica</div><div>      Picot</div><div>      MAM</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Luc et Léa</div><div>      Mustela</div><div>      Weleda bébé</div><div>      Mon petit La Rosée</div><div>      </div><div>Homéopathie : Boiron</div><div>Aromathérapie : Pranarom</div><div>            &nbsp; &nbsp; &nbsp; Santis</div><div>&nbsp;</div><div>Phytothérapies/ complément alimentaires : Arkopharma</div><div>            &nbsp; &nbsp;Fortepharma</div><div>              Herbalgem</div><div>             Synactif</div><div>             Granions</div><div>      &nbsp; &nbsp;      Bayer</div><div>&nbsp;</div><div>Micronutrition : Pileje</div><div>              Aragan</div><div>              Nutergia</div><div>&nbsp;</div><div>Nutrition orale Delical</div><div>&nbsp;</div><div>Hygiène bucco dentaire : Elmex / Elgydium / Meridol / Arthrodont / Fluocaril / Sensodyne / Inava / Parodontax / Parogencyl / Fixodent/ Oral B</div>";10794339260
3851852270;Pack Access : pharmacie-de-houeilles.com;Pharmacie Garcon de Houeillès;pharmacie-de-houeilles.com;"<ul><ul><li><span>Aromathérapie Puressentiel</span></li><li><span>Homéopathie : Boiron,</span></li><li><span>Phytothérapie :, arkopharma<br></span></li><li><span>Compléments alimentaires à orientation BIO + fabrication française :&nbsp; ,Prescription Nature, Santarome,&nbsp; Les3 Chenes,&nbsp;<br></span></li><li><span>autre compléments alimentaire (CEE) : Aboca , Forte Pharma<br></span></li><li><span>Matériel médical : Oxypharm, Alcura&nbsp;</span></li><li><span>Orthopédie : Thuasne Donjoy<br></span></li><li><span>Contention : Sigvaris Medi,</span></li><li><span>Produits vétérinaires : Biocanina Clément Thekan,</span></li><li><span>Parapharmacie : Avene, Roche Posay, MKL, là cosmetique&nbsp;</span></li><li><span>Hygiène intime : Saforelle, Hydralin, Roge Cavailles,</span></li><li><span>Compléments alimentaires : Clinutren Delical...</span></li><li><span>Produits Solaires : Avene</span></li></ul></ul>";10682022873
3851851970;Pack Standard : pharmacie-de-la-mairie-epernon.fr;Pharmacie de la Mairie (Épernon);pharmacie-de-la-mairie-epernon.fr;"<p>Parapharmacie :<br>Aderma<br>Avène<br>Bioderma<br>Caudalie<br>Cerave<br>dermophil indien<br>Dexeryl<br>Ducray<br>Eucerin<br>Filorga<br>Klorane<br>La Roche Posay<br>La Rosée<br>Laino<br>Les petits bains de provence<br>Même<br>Neutradrem<br>Neutrogena<br>Nobacte<br>Nuxe<br>Patyka<br>Rogé Cavaillès<br>Rosebaie<br>Topicrem<br>Unifarco<br>Uriage</p><p>Bébé :<br>Dodie<br>Mam<br>Mustela<br>Pédiakid<br>Doudou&amp;cie<br>Gallia<br>Novalac<br>Picot<br>Biostime</p><p>Homéo :<br>Boiron<br>Lehning<br>Orthopédie :<br>Alcura<br>Thuasne</p><p>Orliman</p><p>Hygiène intime :<br>Hydralin<br>Saforelle</p><p>Vétérinaire :<br>Clement thekan<br>Biocanina<br>Frontline</p><p>Compléments Alimentaires :<br>Aboca<br>Arkopharma (phyto / aroma )<br>Forte pharma<br>Inelda<br>Granions<br>Oligosol<br>Mium<br>Nhco<br>Phytosun Aroms (aroma)<br>Les 3 chenes</p><p>Divers :<br>Airplus ( chaussettes)<br>Calindoo ( bouillottes)<br>Color soins ( coloration cheveux)<br>Waterdrop<br>Les artistes ( gourdes)<br>Cannes Fayet<br>Yogi tea ( tisanes, thés)<br>Panda tea (tisanes, thés)<br>Loubsol ( lunettes loupes, lunettes soleil )<br>Confiance ( incontinence )<br>Compeed<br>Elastoplast<br>Urgo<br>Etiaxil<br>Fluocaril<br>Inava<br>Gum<br>Delical ( nutrition clinique )<br>Mavala<br>Lapsa ( alimentation animal )</p><p>Durex<br>Eden<br>3 Claveles ( coutellerie )<br>Akileine</p>";10720989372
3852000956;Pack Standard : pharmacie-heitz-rosny-sous-bois.fr;Pharmacie Heitz;pharmacie-heitz-rosny-sous-bois.fr;"<ol><li>BABY SHELL</li><li>BSN</li><li>DUREX</li><li>MAM</li><li>URGO</li><li>COOPER</li><li>DAYANG</li><li>GALLIA</li><li>LANSINOH</li><li>PANIER DES SENS</li><li>PICOT</li><li>HYDRATIS</li><li>SAUGELLA&nbsp;</li><li>SAFORELLE&nbsp;</li><li>DUCRAY</li><li>NESTIDANTE</li><li>CERAVE</li><li>AVENE</li><li>ROCHE POSAY</li><li>INAVA</li><li>DELICAL</li><li>FORTIMEL</li><li>BIATAIN</li><li>MEPILEX</li><li>PEDIAKID</li><li>DJO</li><li>THUASNE</li><li>MEDI</li></ol>";10743184330
3851930606;Pack Access : pharmacie-de-genilac.fr;Pharmacie de Genilac;pharmacie-de-genilac.fr;"<p>Matériel médical : Oxypharm</p><p>Orthopedie : Velpeau, epitact, thuasne, mepilex, suprasorb</p><p>Bas de contention : Sigvaris</p><p>Parapharmacie :<span>&nbsp; </span>Avene, comptoir du bain</p><p>Lait bébé : Novalac</p><p>Produits bébés : dodie, cotopads</p><p>Aromatherapie : dayang</p><p>Phytothérapie :<span>&nbsp; </span>Dayang</p><p>Produit vétérinaire : krka</p><p>Chaussure orthopédique : podowell</p><p>Homeopathie : boiron,</p><p>Dénutrition : clinutren,</p><p>Hygiene intime : hydralin ,saforelle, manix les petites choses</p><p>Anti moustique : insecte ecran</p><p>Incontinence : lille</p>";8172021694
3807168499;Pack Standard : barrique-event.com;Barrique Event;barrique-event.com;;10686296551
3762647265;Pack Access : aspic-web.com;ASPIC;aspic-web.com;;10641925315
3762518008;Pack Standard : pharmacie-de-la-source-jonzac.fr;Pharmacie de la Source (Jonzac);pharmacie-de-la-source-jonzac.fr;"<p>AROMATHERAPIE&nbsp;</p><p>-pranarôm</p><p>-phytosun arôms</p><p>HOMEOPATHIE</p><p>-boiron<br>-lehning</p><p>MICRONUTRITION</p><p>-pilèje</p><p>-nutergia</p><p>-effinov</p><p>-lescuyer</p><p>-bion</p><p>-stc</p><p>PHYTOTHERAPIE</p><p>-arkopharma</p><p>-fleurs de Bach -</p><p>new nordic</p><p>-aboca</p><p>-santé verte</p><p>-thé de al pagode</p><p>VETERINAIRE</p><p>-seresto</p><p>-elanco</p><p>-dermoscent</p><p>-biocanina</p><p>-arca natura</p><p>-clément thékan</p><p>ORTHOPEDIE</p><p>-gibaud</p><p>-innothera</p><p>-epitact</p><p>-donjoy</p><p>BEBE</p><p>-pediakid</p><p>le petit la&nbsp; Rosée</p><p>-physiolac</p><p>-novalac</p><p>-médela</p><p>-luc et léa</p><p>-Mam</p><p>PARAPHARMACIE,</p><p>-avène</p><p>-beau terra Bioderma</p><p>-caudalie</p><p>-etiaxil</p><p>-hydralin</p><p>-Jonzac</p><p>-Klorane</p><p>a-l roche posay</p><p>-léa nature</p><p>-Nuxe</p><p>-saforelle</p><p>-unifarco</p><p>-saugella</p><p>-rougj+</p><p>-vitry</p><p>-urgo</p><p>-synthol</p><p>INCONTINENCE</p><p>-confiance</p><p>HYGIENE et SOINS DENTAIRES</p><p>-oral b</p><p>-inava</p><p>-fluocaril</p><p>-gum</p><p>-machouyou</p><p>- NEOPULSE</p><p>SUIVI DIABETE</p><p>-one touch</p><p>-accu check</p><p>-freestyle</p>";10301574358
3762098141;Pack Standard : direct-medical-isbergues.com;Direct Médical;direct-medical-isbergues.com;;8172030967
3754942961;Pack Standard : mlroubaix.com;Mission Locale RBX;mlroubaix.com;;9459086289
3753839854;Pack Access : flowstudiopilates.fr;Stéphanie Charrot O'Flow Studio;flowstudiopilates.fr;;9509912822
3753270764;Pack Access : chezdodu.fr;Chez Dodu;chezdodu.fr;;10468771309
3750685647;Pack Premium : francoise-abenaqui-avocat.fr;Francoise Abenaqui Avocate;francoise-abenaqui-avocat.fr;;9641166577
3750452168;Pack Standard : cdtalents.fr;CD Talents;cdtalents.fr;;10443447773
3750684403;Pack Access : les-bieres-de-la-lezarde.fr;Les Bières de la Lézarde;les-bieres-de-la-lezarde.fr;;10324982209
3744643822;Pack Access : pharmacie-pincon-change.com;Pharmacie Pinçon;pharmacie-pincon-change.com;;8172055233
3744536260;Pack Access : pharmacie-de-la-guirande.com;Pharmacie De La Guirande;pharmacie-de-la-guirande.com;;8172043456
3744932285;Pack Access : pharmacie-papet-morillon-bain-de-bretagne.fr;Pharmacie Papet Morillon;pharmacie-papet-morillon-bain-de-bretagne.fr;;8171943110
3735016399;Pack Premium : cap-guadeloupe.com;Groupement Cap Guadeloupe;cap-guadeloupe.com;"<p>Peut-être mettre les partenaires du groupement.&nbsp;</p>";10324422648
3734310860;Pack Standard : pharmacie-solidarite-93.fr;Pharmacie de la Solidarité;pharmacie-solidarite-93.fr;"<p>Para: La rosée / Garancia / Lashilé. Luxeol / Cattier / Uriage / La roche posée / Cerave / bioderma / SVR</p><p>&nbsp;</p><p>Produits Maman et bébé:</p><p>Gallia / biostime / guigoz / Novalac / Modillac /la rosée / mustela</p><p>Aroma: pranarom / biofloral /naturactive /</p><p>Phytothérapie: naturactive / arkopharma</p><p>Tisanes: Pukka</p><p>Micro: Pileje</p><p>Orthopédie: Donjoy / thuasne</p><p>Matériel médical: Oxypharm</p><p>Dentaire: ELmex / Oral B / La rosée / respire / Fluocaril / parogencyl</p>";10557962994
3736155868;Pack Access : pharmacie-place-armes-douai.fr;Pharmacie Place d'Armes - Douai;pharmacie-place-armes-douai.fr;"<p>A venir&nbsp;</p>";10290956738
3736151248;Pack Access : pharmacie-naulet-sainte-hermine.fr;Pharmacie Naulet;pharmacie-naulet-sainte-hermine.fr;"<p><span>Alvadiem, Beauterra, Rogé Cavaillès, La Roche Posay, Ouate, Biarritz, Pediakid, Picot, Donjoy, Klorane, Duray, Uriage, A Derma, Phytalessence, Thérascience, Pranarom,</span></p><p>&nbsp;</p><p><span>Ajout :&nbsp;<br>La Rosée<br>Avene<br>Nutrisanté<br>Fleur de Bach</span></p>";8171943638
3692918729;Pack Access : formation-sis33.fr;SIS 33 Formation;formation-sis33.fr;;10460811194
3675592930;Pack Access : lafak.org;Lafak;lafak.org;;10296282339
3673668832;Pack Access : pharmacie-d-espagne-bayonne.fr;Pharmacie D'Espagne;pharmacie-d-espagne-bayonne.fr;"<ul><ul><li><span>Aromathérapie :&nbsp;</span><span style=""color: #0000ff;""><span>Pranarom, Herbalgem</span><span><br></span></span></li><li><span>Homéopathie :&nbsp;</span><span style=""color: #0000ff;""><span>Boiron</span></span><span>,</span></li><li><span>Phytothérapie :&nbsp;</span><span style=""color: #0000ff;""><span>Aboca, Les 3 Chênes,&nbsp; Novoma, Calmelia</span><span><br></span></span></li><li><span>Micro nutrition :&nbsp;</span><span style=""color: #0000ff;""><span>Nutrisanté, Immubio</span><span><br></span></span></li><li><span>Matériel Médical :&nbsp;</span><span style=""color: #0000ff;""><span>D medica</span></span></li><li><span>Orthopédie :&nbsp;</span><span style=""color: #0000ff;""><span>Axmed, Gibaud</span><span><br></span></span></li><li><span>Contention :&nbsp;</span><span style=""color: #0000ff;""><span>Innothera</span></span></li><li><span>Produits vétérinaires :&nbsp;</span><span style=""color: #0000ff;""><span>Biocanina</span></span></li><li><span>Parapharmacie :&nbsp;</span><span style=""color: #0000ff;""><span>Avene, la Roche Posay, Dermasens</span></span><span></span></li><li><span>Hygiène intime :&nbsp;</span><span style=""color: #0000ff;""><span>Saforelle, Saugella, Hydralin,&nbsp;</span><span><br></span></span></li><li><span>Compléments alimentaires :&nbsp;</span><span style=""color: #0000ff;""><span>Clinutren, Fortimel</span><span><br></span></span></li><li><span>Produits Solaires : </span><span style=""color: #0000ff;""><span>&nbsp;EQ, Biolane</span><span><br></span></span></li><li><span>Autres :&nbsp;</span><span style=""color: #0000ff;""><span>Biolane BB, Physiolac bio, Mam, Poderm, Phytema, Berdoues, Calmelia, Mavala, GC Tooth mousse, Semesa (incontinence)</span></span><br><span style=""color: #0000ff;""><span>Mademoiselle Culotte (Avril)</span><span><br></span></span></li></ul></ul>";10209902023
3673585375;Pack Premium : pharmacie-rive-gauche-chinon.fr;Pharmacie Rive Gauche;pharmacie-rive-gauche-chinon.fr;"<div><span>aromathérapie: phytosun, arome</span></div><div><span>homéopathie: BOIRON</span></div><div><span>phytotherapie: SID nutrition, jouvence de l'abbé souris</span></div><div><span>parapharmacie: avene, roche posay, garancia, la rosee, mon petit la rosee, alvadiem (dermo cosmeto apicole), neutrogena, saforelle, lovren, hydralin, eau précieuse, les petites choses, ducray, Même</span></div><div><span>micronutrition: pileje, nutergia, effinov, </span><span>panda tea, </span><span>waterdrop</span></div><div><span>veto: clement thekan</span></div><div><span>&nbsp;</span>bébé: mam, novalac, medela</div><div>ortho: thuasne, orliman</div><div>contention : thuasne, sigvaris</div><div>incontinence : confiance</div><div>dentaire: elmex, inava, elgydium, fluocaril</div><div>chaussures orthopediques: pharmaconfort</div>";10444870335
3662374372;Pack Standard : pharmacie-gare-clermont.com;Pharmacie De La Gare - Clermont;pharmacie-gare-clermont.com;<p>idem</p>;8172021459
3644971742;Pack Access : pharmacie-de-luniversite-saint-etienne.fr;Pharmacie De L'Universite - M.Kamga;pharmacie-de-luniversite-saint-etienne.fr;"<p>Matériel médical : Abm pharma</p><p>Orthopedie :<span>&nbsp; </span>Thuasne</p><p>Bas de contention : Sigvaris</p><p>Parapharmacie :<span>&nbsp; </span>Avene, la roche posay, caudalie, l’armoir a beauté, cerave, bioderma, color&amp;soin,</p><p>Coloration cheveux : les 3 chênes</p><p>Tisane : bio nutrisanté</p><p>Produits bébés : biolane, mam, cotonny,</p><p>Lait bébé : Gallia</p><p>Aromatherapie : pranarom,</p><p>Micronutrition : pileje</p><p>Phytothérapie :<span>&nbsp; </span>vitaflor</p><p>Produit vétérinaire : biocanina,</p><p>Homeopathie : boiron,</p><p>Dénutrition : clinutren, renutryl, fresubin,</p><p>Coutellerie : vitry,</p><p>Soin : urgo, epitact,</p>";8172030929
3644951242;Pack Access : pharmacie-saint-charles.com;Pharmacie Saint Charles;pharmacie-saint-charles.com;<p>Idem</p>;8172021481
3643099110;Pack Standard : pharmacie-saint-sauveur.com;Pharmacie Saint Sauveur;pharmacie-saint-sauveur.com;"<p>Produit vétérinaire : Clement thekan, seresto</p><p>Lait infantile : guigoz, biostime, novalac</p><p>Produits bébés : dodie, mon petit la rosée, gifrer, Gilbert, klorane, weleda,</p><p>Parapharmacie : Avene, klorane, la rosée, garancia, pharmacie saint sauveur (logo officine), roche posay, dermasens, dexeryl, ceramol, beauterra, les 3 chênes</p><p>Dénutrition : delical</p><p>Homeopathie : boiron</p><p>Micronutrition : nutravens, activa,</p><p>Aromatherapie : comptoir aroma, phytosun aroms,</p><p>Phytothérapie : nat&amp;form, naturactive</p><p>Complément alimentaire : pharmacie saint sauveur</p><p>Incontinence : id lite</p><p>Hygiène intime : saforelle, hydralin, clearblue,</p><p>Maquillage bio: copinesline</p><p>Parfum : hei poa, nature et senteurs</p>";10351745244
3643550916;Pack Access : pharmacieduverger62.fr;Pharmacie du verger;pharmacieduverger62.fr;<p>Aromathérapie : Majelis</p><p>Phyto: Majelis, SID Nutrition</p><p>Dermo: Majelis cosmétique / Beauterra / Dermasens / Roger Cavailles / A-derma / gifrere / La roche posay</p><p>Produits bébé: Mustella</p><p>Orthopédie: Thuasnes / donjoy / Inothera</p><p>Compression veineuse: Thuasne / Sigvaris / Inothera</p><p>Matériel médical: Joly médical</p>;10353863649
3630913008;Pack Access : pharmacie-de-chalosse-pomarez.fr;Pharmacie de Chalosse;pharmacie-de-chalosse-pomarez.fr;;10104350429
3629961715;Pack Miroir : pharmacie-de-la-mairie-le-moule.com;Pharmacie de la Mairie - Le Moule;pharmacie-de-la-mairie-le-moule.com;<p>A voir en point site</p>;9456731115
3600570572;Pack Access : pharmacie-du-porteau-fontenay.com;Pharmacie Du Porteau;pharmacie-du-porteau-fontenay.com;;8172011235
3600440825;Pack Access : pharmacie-de-la-planche.com;Pharmacie De La Planche;pharmacie-de-la-planche.com;;8171998659
3600199895;Pack Access : pharmacie-du-frayol-le-teil.fr;Pharmacie du Frayol;pharmacie-du-frayol-le-teil.fr;"<p>Matériel médical : Pharmat</p><p>Orthopedie :<span>&nbsp; D</span>onjoy</p><p>Bas de contention : Thuasne</p><p>Parapharmacie :<span>&nbsp; </span>Avene, la rosée, eclae, meme, mkl, beauterra, dermasens,<span>&nbsp; </span>le comptoir du bain, etiaxil</p><p>Produits bébés : mon petit la rosée, beauterra, les petits culotés, dermasens, Gilbert,</p><p>Aromatherapie : Phytosun aroms</p><p>Parfum : Black cologne</p><p>Chaussure : Neut, Dr Confort</p><p>Phytothérapie :<span>&nbsp; </span>Dayang, arkopharma, pileje</p><p>Herboristerie : calmelia</p><p>Micronutrition : pileje</p><p>Produit vétérinaire : biocanina, Lapsa</p><p>Homeopathie : boiron, leining</p><p>Dénutrition : fresubin</p><p>Tisane : dayang</p>";10060913635
3587192820;Pack Standard : pharmacie-lamoureux-villedieu-les-poeles.com;Pharmacie Lamoureux;pharmacie-lamoureux-villedieu-les-poeles.com;"<p><strong>Page MARQUES </strong></p><p>Reprendre l’onglet MARQUE du site normandy pharma : <a href=""https://villedieu-les-poeles.normandiepharma.fr/fr/gammes"">https://villedieu-les-poeles.normandiepharma.fr/fr/gammes</a></p><p>Il souhaite exactement la même chose – tout supprimer sur son onglet MARQUES et copier-coller le site de Normandy Pharma svp merci.</p><p>abbott<br>aboca<br>aderma<br>amoena<br>asepta<br>avene<br>bausch &amp; lomb<br>bayer<br>besins healthcare<br>biocodex<br>boiron<br>bouchara recordati<br>cerave<br>charlotte bio<br>coloplast<br>cooper<br>dielen<br>eg labo<br>estipharm<br>expanscience<br>eye care<br>forte pharma<br>gaba<br>hartmann<br>haveapharma<br>hh group (dodie biostime)<br>ides idim<br>innothera / gibaud<br>kenvue<br>la roche posay<br>la rosee<br>lactalis<br>lansinoh<br>lifescan<br>majorelle<br>mam<br>menarini<br>molnlycke<br>nestle nutrition infantile<br>nestle nutrition medicale<br>orliman<br>perrigo omega<br>pierre fabre medical<br>pierre fabre oral care<br>pileje<br>podowell<br>pranarom<br>quies<br>roche<br>roge cavailles<br>sanofi<br>sigvaris<br>sunstar gum<br>thuasne<br>upsa<br>urgo medical<br>viatris<br>weleda<br>ypsomed<br>zambon</p>";8172043249
